title,link
Сергели 3-ком. дом,https://www.olx.uz/d/oz/obyavlenie/sergeli-3-kom-dom-ID3x5CU.html
Кази махаллада 3.2соткали 2этажли уй сотилади 8та хонали бассейн бор,https://www.olx.uz/d/oz/obyavlenie/kazi-maxallada-3-2sotkali-2etazhli-uj-sotiladi-8ta-xonali-bassejn-bor-ID46AbC.html
Продаётся участок 5.3соток на Мирабадском районе,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-uchastok-5-3sotok-na-mirabadskom-rajone-ID46BTQ.html
Mirza Golip kuchasi,https://www.olx.uz/d/oz/obyavlenie/mirza-golip-kuchasi-ID46weN.html
"Срочно продаётся коттедж 165 м² с авторским ремонтом, Мирабад, 1 сотка",https://www.olx.uz/d/oz/obyavlenie/srochno-prodayotsya-kottedzh-165-m-s-avtorskim-remontom-mirabad-1-sotka-ID46jNq.html
Hovli 8 sotok 6 xona uy,https://www.olx.uz/d/oz/obyavlenie/hovli-8-sotok-6-xona-uy-ID3Ouqx.html
Продается Евро дом на Мажнунтол махалля,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-evro-dom-na-mazhnuntol-maxallya-ID45uY8.html
"Дом из дерева, сторожка. Размер 2*3м",https://www.olx.uz/d/oz/obyavlenie/dom-iz-dereva-storozhka-razmer-23m-ID3GPOG.html
Uy sotiladi yashnabod rayoni,https://www.olx.uz/d/oz/obyavlenie/uy-sotiladi-yashnabod-rayoni-ID41ANe.html
Данестанский никитина,https://www.olx.uz/d/oz/obyavlenie/danestanskij-nikitina-ID43Z9F.html
Продается шикарный дом на ул. Конституции,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-shikarnyj-dom-na-ul-konstitucii-ID40uK4.html
Продается Евро Коттедж на Карасу 6,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-evro-kottedzh-na-karasu-6-ID45uXk.html
Sergili xonabotda 2 sotix 2 etaj yevro remont uy -160.000$,https://www.olx.uz/d/oz/obyavlenie/sergili-xonabotda-2-sotix-2-etaj-yevro-remont-uy-160-000-ID46m9h.html
Продаётся участок 4 сот 4 комнаты Мирзо-Улугбекский район ул М. Ганди,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-uchastok-4-sot-4-komnaty-mirzo-ulugbekskij-rajon-ul-m-gandi-ID41nsm.html
uchastka sotiladi,https://www.olx.uz/d/oz/obyavlenie/uchastka-sotiladi-ID3Y3nk.html
"Уй сотилади СРОЧНО!!! Ункурган 6 ва 5 соток, 1 соток нархи 15000 у.е",https://www.olx.uz/d/oz/obyavlenie/uj-sotiladi-srochno-unkurgan-6-va-5-sotok-1-sotok-narxi-15000-u-e-ID3E15M.html
"Уй сотилади 3,5 соток",https://www.olx.uz/d/oz/obyavlenie/uj-sotiladi-3-5-sotok-ID46G8C.html
СРОЧНО Продается ДОМ ЦЕНТР ЛУНАЧАРСКОГО 4.7 соток 5 комнат 243 м2 (НА),https://www.olx.uz/d/oz/obyavlenie/srochno-prodaetsya-dom-centr-lunacharskogo-4-7-sotok-5-komnat-243-m2-na-ID46jLY.html
Срочно! Продается участок,https://www.olx.uz/d/oz/obyavlenie/srochno-prodaetsya-uchastok-ID45uVL.html
Yashnabod tumanidagi Hovli sotiladi,https://www.olx.uz/d/oz/obyavlenie/yashnabod-tumanidagi-hovli-sotiladi-ID46GZT.html
"Продаётся дом 4 ком 2,2 сот Яшнабадский район ул Ош",https://www.olx.uz/d/oz/obyavlenie/prodayotsya-dom-4-kom-2-2-sot-yashnabadskij-rajon-ul-osh-ID3Tz6q.html
Срочноо Амир Темур махалла ( Сарбон) 2.6 сотох евро катедж келишамиз,https://www.olx.uz/d/oz/obyavlenie/srochnoo-amir-temur-maxalla-sarbon-2-6-sotox-evro-katedzh-kelishamiz-ID3YH8g.html
Продаётся коттедж 3 ком Мирабадский район 4 роддом,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-kottedzh-3-kom-mirabadskij-rajon-4-roddom-ID3X06c.html
"Продаётся дом 3 комнаты 1,2 сот Мирабадский район Психбольница",https://www.olx.uz/d/oz/obyavlenie/prodayotsya-dom-3-komnaty-1-2-sot-mirabadskij-rajon-psixbolnica-ID44Vzv.html
СРОЧНО!Продается участок под строительство,https://www.olx.uz/d/oz/obyavlenie/srochno-prodaetsya-uchastok-pod-stroitelstvo-ID3Qhhc.html
Uchkaxramon. 7-xona+xoll. EVRO. 2-etaj. Or/r xoji ota. Z,https://www.olx.uz/d/oz/obyavlenie/uchkaxramon-7-xona-xoll-evro-2-etaj-or-r-xoji-ota-z-ID44V11.html
Яшнобод. 2/1/1. 60м2. Ор/р 216-школа. Ме+тех. Z,https://www.olx.uz/d/oz/obyavlenie/yashnobod-2-1-1-60m2-or-r-216-shkola-me-tex-z-ID44UrK.html
Ховли/Учаска сотилади: Сергели 4 сотик,https://www.olx.uz/d/oz/obyavlenie/xovli-uchaska-sotiladi-sergeli-4-sotik-ID3XQ2t.html
Xasanboy 2 sotik 6 xona,https://www.olx.uz/d/oz/obyavlenie/xasanboy-2-sotik-6-xona-ID3PWsG.html
"Продается дом в махалле Хувайдо, участок 3,77 сотки. Срочно.",https://www.olx.uz/d/oz/obyavlenie/prodaetsya-dom-v-maxalle-xuvajdo-uchastok-3-77-sotki-srochno-ID3I6Vy.html
Дагистанская. 4.2-соток. 3-участка. 12-ком. 1-линия. Z,https://www.olx.uz/d/oz/obyavlenie/dagistanskaya-4-2-sotok-3-uchastka-12-kom-1-liniya-z-ID44UuV.html
"Уй (участка) сотилади. 2 каватли, 9 та хона, 6 сотих",https://www.olx.uz/d/oz/obyavlenie/uj-uchastka-sotiladi-2-kavatli-9-ta-xona-6-sotix-ID43qsW.html
"Сергели туманида катта ер майдонига эга, 8 хонали ҳовли сотилади",https://www.olx.uz/d/oz/obyavlenie/sergeli-tumanida-katta-er-majdoniga-ega-8-xonali-hovli-sotiladi-ID46GYy.html
Uchkaxramon. 2.8-sotok. Evro. 5-xona. Zelyoniy zonalaribilan. Z,https://www.olx.uz/d/oz/obyavlenie/uchkaxramon-2-8-sotok-evro-5-xona-zelyoniy-zonalaribilan-z-ID44V6c.html
Яшнобад. 2/1/1. 61м2. С ремонтам. Ор/р Узбум. Z,https://www.olx.uz/d/oz/obyavlenie/yashnobad-2-1-1-61m2-s-remontam-or-r-uzbum-z-ID44V9e.html
Срочно Евро Коттеджи Паркентский (Циолковского) 95 кв.,https://www.olx.uz/d/oz/obyavlenie/srochno-evro-kottedzhi-parkentskij-ciolkovskogo-95-kv-ID46GXV.html
"Адрес, который Вы будете называть с гордостью!",https://www.olx.uz/d/oz/obyavlenie/adres-kotoryj-vy-budete-nazyvat-s-gordostyu-ID46GXI.html
Uchkaxramon. 2.8-sotok.7-xona. 2-xoll. +podvol.EVRO. Meb+tex.Z.,https://www.olx.uz/d/oz/obyavlenie/uchkaxramon-2-8-sotok-7-xona-2-xoll-podvol-evro-meb-tex-z-ID44Vbo.html
Тузель Чинор махаляПродается коттедж 4 соток (Коробка),https://www.olx.uz/d/oz/obyavlenie/tuzel-chinor-maxalyaprodaetsya-kottedzh-4-sotok-korobka-ID46GXD.html
Bodomzorda Uy hovli Sotiladi,https://www.olx.uz/d/oz/obyavlenie/bodomzorda-uy-hovli-sotiladi-ID46GXq.html
"1,3sotixli 4xonali uy sotiladi. Bektemir tumani Majnuntol maxalada",https://www.olx.uz/d/oz/obyavlenie/1-3sotixli-4xonali-uy-sotiladi-bektemir-tumani-majnuntol-maxalada-ID469OX.html
Продаётся дом без маклер,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-dom-bez-makler-ID46u22.html
"Хасанбой,Зенит,Тикланиш МФЙ",https://www.olx.uz/d/oz/obyavlenie/xasanboj-zenit-tiklanish-mfj-ID46xqJ.html
"Ховлили Уй жой 9,7 соток сотилади",https://www.olx.uz/d/oz/obyavlenie/xovlili-uj-zhoj-9-7-sotok-sotiladi-ID3XPgs.html
8 sotok Mirzo ulugʻbek Ahmad Yugnakiyda РМ156,https://www.olx.uz/d/oz/obyavlenie/8-sotok-mirzo-ulugbek-ahmad-yugnakiyda-rm156-ID45TWv.html
"Сергели.. Дом на земле. 1 -ком, 31 кв.м. Новый. Евроремонт",https://www.olx.uz/d/oz/obyavlenie/sergeli-dom-na-zemle-1-kom-31-kv-m-novyj-evroremont-ID3p1ak.html
Сергели туманида GM заводи қаршисида 8 хонали ҳовли сотилади,https://www.olx.uz/d/oz/obyavlenie/sergeli-tumanida-gm-zavodi-qarshisida-8-xonali-hovli-sotiladi-ID46GVW.html
Продается Евро дом рядом с High Town Mall,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-evro-dom-ryadom-s-high-town-mall-ID43JJH.html
"Срочно! Продаётся коттедж, Барданкуль Гольф клуб",https://www.olx.uz/d/oz/obyavlenie/srochno-prodayotsya-kottedzh-bardankul-golf-klub-ID44vcK.html
Яшнободта участок уй сотилади,https://www.olx.uz/d/oz/obyavlenie/yashnobodta-uchastok-uj-sotiladi-ID46tBl.html
"Участок 7,5соток Фасад 30метров, Юнусабад-Чинабад.",https://www.olx.uz/d/oz/obyavlenie/uchastok-7-5sotok-fasad-30metrov-yunusabad-chinabad-ID44jYR.html
Oʻrizor. Miramirchi.2.1sotik. Yengi rimont.,https://www.olx.uz/d/oz/obyavlenie/orizor-miramirchi-2-1sotik-yengi-rimont-ID45TU0.html
"Поспешите! Цена ниже, чем у застройщика!",https://www.olx.uz/d/oz/obyavlenie/pospeshite-cena-nizhe-chem-u-zastrojshhika-ID46GWF.html
Yangi bitkan uy sotiladi 1.5 sotih 93000$,https://www.olx.uz/d/oz/obyavlenie/yangi-bitkan-uy-sotiladi-1-5-sotih-93000-ID462j2.html
Янги қурилган ҳовли сотилади,https://www.olx.uz/d/oz/obyavlenie/yangi-qurilgan-hovli-sotiladi-ID3X788.html
Uy sotiladi 3 xona 4 xona qilingan,https://www.olx.uz/d/oz/obyavlenie/uy-sotiladi-3-xona-4-xona-qilingan-ID46DbN.html
Буюк Ипак Йули 3 сотки 450м2 3 уровня,https://www.olx.uz/d/oz/obyavlenie/buyuk-ipak-juli-3-sotki-450m2-3-urovnya-ID46GWC.html
Неповторимый дом в престижном районе!,https://www.olx.uz/d/oz/obyavlenie/nepovtorimyj-dom-v-prestizhnom-rajone-ID447wb.html
"Продается дом Буюк Ипак Йули, 3 сотки",https://www.olx.uz/d/oz/obyavlenie/prodaetsya-dom-buyuk-ipak-juli-3-sotki-ID46EiQ.html
"Срочно… Сергели. Сугдиёна махалла. 1,6 соток+05 захват 5 хона",https://www.olx.uz/d/oz/obyavlenie/srochno-sergeli-sugdiyona-maxalla-1-6-sotok-05-zaxvat-5-xona-ID46GUU.html
Yangihayotda 2xonali 66kv dom srochna sotiladi,https://www.olx.uz/d/oz/obyavlenie/yangihayotda-2xonali-66kv-dom-srochna-sotiladi-ID46GUQ.html
Kotej arzon narhda sotiladi 57000,https://www.olx.uz/d/oz/obyavlenie/kotej-arzon-narhda-sotiladi-57000-ID45Ql8.html
Yunusobod Zenit yonida 6 sot UGLAVOY 20/30,https://www.olx.uz/d/oz/obyavlenie/yunusobod-zenit-yonida-6-sot-uglavoy-20-30-ID44A2Z.html
"Дархан (парк Тельмана) 2,5 сотих 5 хона",https://www.olx.uz/d/oz/obyavlenie/darxan-park-telmana-2-5-sotix-5-xona-ID42WAu.html
"Срочно Чилонзор,Домбрабод махаллада уй сотилади.",https://www.olx.uz/d/oz/obyavlenie/srochno-chilonzor-dombrabod-maxallada-uj-sotiladi-ID46jE0.html
Продаётся дом в махалле Гавхар,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-dom-v-maxalle-gavxar-ID46GTk.html
"Максим Горький. улица Кибрай 4,25 соток",https://www.olx.uz/d/oz/obyavlenie/maksim-gorkij-ulica-kibraj-4-25-sotok-ID3SccZ.html
Дом 3 сотки 5+2 комнат,https://www.olx.uz/d/oz/obyavlenie/dom-3-sotki-5-2-komnat-ID3YDS2.html
"СРОЧНО Участка Сотилади, Бектемир райони, Налоговый оркасида, 3 сотка",https://www.olx.uz/d/oz/obyavlenie/srochno-uchastka-sotiladi-bektemir-rajoni-nalogovyj-orkasida-3-sotka-ID3YeEm.html
"Котеджлар сотилади1,9 Сотих",https://www.olx.uz/d/oz/obyavlenie/kotedzhlar-sotiladi1-9-sotix-ID45nLp.html
"Центр луначарского 7,9 соток. 18х44 под застройку",https://www.olx.uz/d/oz/obyavlenie/centr-lunacharskogo-7-9-sotok-18x44-pod-zastrojku-ID3rFgP.html
Продаётся роскошный Евро-дом в Мирзо-Улугбекском районе!,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-roskoshnyj-evro-dom-v-mirzo-ulugbekskom-rajone-ID45uO8.html
Новый дом в Мирзо Улугбекском районе,https://www.olx.uz/d/oz/obyavlenie/novyj-dom-v-mirzo-ulugbekskom-rajone-ID46GS8.html
"Идеальный дом по цене квартиры! Успейте стать счастливым обладателем!""",https://www.olx.uz/d/oz/obyavlenie/idealnyj-dom-po-cene-kvartiry-uspejte-stat-schastlivym-obladatelem-ID46GRP.html
"Участок по Улице Сайрам 3,2соток 2-Этажный",https://www.olx.uz/d/oz/obyavlenie/uchastok-po-ulice-sajram-3-2sotok-2-etazhnyj-ID44m4a.html
"Продается участок 8 соток в Сергели, махаля Зиёлилар",https://www.olx.uz/d/oz/obyavlenie/prodaetsya-uchastok-8-sotok-v-sergeli-maxalya-ziyolilar-ID3ZMgw.html
"Уй сотилади, дом продается",https://www.olx.uz/d/oz/obyavlenie/uj-sotiladi-dom-prodaetsya-ID3JPKc.html
Продается евро-коттедж в американском стиле,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-evro-kottedzh-v-amerikanskom-stile-ID46GQd.html
"Продается новый дом 8 комнат, ор-р: Улица Шуртепа, 5 соток",https://www.olx.uz/d/oz/obyavlenie/prodaetsya-novyj-dom-8-komnat-or-r-ulica-shurtepa-5-sotok-ID46jz3.html
Уй ўзимники сифатли қурилган,https://www.olx.uz/d/oz/obyavlenie/uj-ozimniki-sifatli-qurilgan-ID3VAYd.html
Продается Срочно Евро коттедж сотилади Новостройка 3 хонали,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-srochno-evro-kottedzh-sotiladi-novostrojka-3-xonali-ID3Z0D3.html
Срочно продаётся новый дом,https://www.olx.uz/d/oz/obyavlenie/srochno-prodayotsya-novyj-dom-ID40XTh.html
Срочно!! Продается Евро дом 2 соток Ориентир Бешкепа,https://www.olx.uz/d/oz/obyavlenie/srochno-prodaetsya-evro-dom-2-sotok-orientir-beshkepa-ID45uKI.html
"Срочно продаётся 2-этажный дом 200 м² с евро ремонтом, Эко Базар",https://www.olx.uz/d/oz/obyavlenie/srochno-prodayotsya-2-etazhnyj-dom-200-m-s-evro-remontom-eko-bazar-ID46jyZ.html
Продаётся участок по улице Никитине 4.1 сотки. Своя собственная,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-uchastok-po-ulice-nikitine-4-1-sotki-svoya-sobstvennaya-ID40RMx.html
"Срочно! Коттедж 2 этажа с авторским ремонтом р-н Мирабадский, 95 000$",https://www.olx.uz/d/oz/obyavlenie/srochno-kottedzh-2-etazha-s-avtorskim-remontom-r-n-mirabadskij-95-000-ID46jy5.html
Ул.Мерганча дом 5.13соток 7комнат 350кв.м без ремонта срочно,https://www.olx.uz/d/oz/obyavlenie/ul-mergancha-dom-5-13sotok-7komnat-350kv-m-bez-remonta-srochno-ID46GOe.html
Diqqat Antiqa uy Elita mahallada sotiladi!,https://www.olx.uz/d/oz/obyavlenie/diqqat-antiqa-uy-elita-mahallada-sotiladi-ID45uIF.html
"Cрочно!!! Чилонзор Ок-Тепа,ор-тир Cанатkор маxаллада уй сoтилади.",https://www.olx.uz/d/oz/obyavlenie/crochno-chilonzor-ok-tepa-or-tir-canatkor-maxallada-uj-sotiladi-ID3Lnof.html
Продается участок 4.8 соток ор-р ТТЗ Козинка,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-uchastok-4-8-sotok-or-r-ttz-kozinka-ID46GO4.html
8 комнат 7.10 сотых Мирзо Улугбекский район.,https://www.olx.uz/d/oz/obyavlenie/8-komnat-7-10-sotyx-mirzo-ulugbekskij-rajon-ID3ovA2.html
Uchastok Damariq,https://www.olx.uz/d/oz/obyavlenie/uchastok-damariq-ID3CJeM.html
Продается участок с двумя зданиями,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-uchastok-s-dvumya-zdaniyami-ID40yhh.html
"Уй сотилади 3,5 соток",https://www.olx.uz/d/oz/obyavlenie/uj-sotiladi-3-5-sotok-ID46G8C.html
Ишлаб турган Миллий Хостел Сотилади Фарофон 2 тор кучаси,https://www.olx.uz/d/oz/obyavlenie/ishlab-turgan-millij-xostel-sotiladi-farofon-2-tor-kuchasi-ID41Mlj.html
Продаётся участок Ж.К New Town 5.5 соток Евро ремонт.,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-uchastok-zh-k-new-town-5-5-sotok-evro-remont-ID44bUN.html
"Срочно продаётся евродом на Домбрабаде,ор-тир 16-гор.больница.",https://www.olx.uz/d/oz/obyavlenie/srochno-prodayotsya-evrodom-na-dombrabade-or-tir-16-gor-bolnica-ID3WVED.html
Uy sotuladi. Sroshna,https://www.olx.uz/d/oz/obyavlenie/uy-sotuladi-sroshna-ID3ESXS.html
Чорсу Фаробий кўчада 2 хоналик уй,https://www.olx.uz/d/oz/obyavlenie/chorsu-farobij-kochada-2-xonalik-uj-ID3KkMi.html
Продается уникальный дом в одной из самых престижных махаллей города.,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-unikalnyj-dom-v-odnoj-iz-samyx-prestizhnyx-maxallej-goroda-ID46jv8.html
#111 Продаётся дом ориентир не доезжая центра Луначарского махалля,https://www.olx.uz/d/oz/obyavlenie/111-prodayotsya-dom-orientir-ne-doezzhaya-centra-lunacharskogo-maxallya-ID3OEgU.html
Uchaska sotiladi 4 sotix Uch tepa Taqachi,https://www.olx.uz/d/oz/obyavlenie/uchaska-sotiladi-4-sotix-uch-tepa-taqachi-ID3tZVF.html
Продаётся Евро коробка Исламабад Юнусобод район,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-evro-korobka-islamabad-yunusobod-rajon-ID46GiG.html
